fiber_type,import_export,category,sub_category,year,month,value
raw_linen,export,apparel,other apparel,2021,1,98.35
raw_linen,export,apparel,other apparel,2021,2,166.75
raw_linen,export,apparel,other apparel,2021,3,157.16
raw_linen,export,apparel,other apparel,2021,4,172.37
raw_linen,export,apparel,other apparel,2021,5,152.13
raw_linen,export,apparel,other apparel,2021,6,153.37
raw_linen,export,apparel,other apparel,2021,7,228.90
raw_linen,export,apparel,other apparel,2021,8,182.12
raw_linen,export,apparel,other apparel,2021,9,240.94
raw_linen,export,headgear,headgear,2020,1,10.42
raw_linen,export,headgear,headgear,2020,2,11.64
raw_linen,export,headgear,headgear,2020,3,12.23
raw_linen,export,headgear,headgear,2020,4,4.90
raw_linen,export,headgear,headgear,2020,5,5.97
raw_linen,export,headgear,headgear,2020,6,6.38
raw_linen,export,headgear,headgear,2020,7,10.03
raw_linen,export,headgear,headgear,2020,8,11.27
raw_linen,export,headgear,headgear,2020,9,12.15
raw_linen,export,headgear,headgear,2020,10,14.24
raw_linen,export,headgear,headgear,2020,11,11.55
raw_linen,export,headgear,headgear,2020,12,7.92
raw_linen,export,headgear,headgear,2021,1,7.72
raw_linen,export,headgear,headgear,2021,2,9.60
raw_linen,export,headgear,headgear,2021,3,10.18
raw_linen,export,headgear,headgear,2021,4,10.14
raw_linen,export,headgear,headgear,2021,5,13.90
raw_linen,export,headgear,headgear,2021,6,11.06
raw_linen,export,headgear,headgear,2021,7,11.43
raw_linen,export,headgear,headgear,2021,8,11.38
raw_linen,export,headgear,headgear,2021,9,11.97
raw_linen,export,home furnishings,blankets,2020,1,12.75
raw_linen,export,home furnishings,blankets,2020,2,24.19
raw_linen,export,home furnishings,blankets,2020,3,18.37
raw_linen,export,home furnishings,blankets,2020,4,4.69
raw_linen,export,home furnishings,blankets,2020,5,10.21
raw_linen,export,home furnishings,blankets,2020,6,13.03
raw_linen,export,home furnishings,blankets,2020,7,23.90
raw_linen,export,home furnishings,blankets,2020,8,15.27
raw_linen,export,home furnishings,blankets,2020,9,20.05
raw_linen,export,home furnishings,blankets,2020,10,25.46
raw_linen,export,home furnishings,blankets,2020,11,15.80
raw_linen,export,home furnishings,blankets,2020,12,38.40
raw_linen,export,home furnishings,blankets,2021,1,14.02
raw_linen,export,home furnishings,blankets,2021,2,9.91
raw_linen,export,home furnishings,blankets,2021,3,19.81
raw_linen,export,home furnishings,blankets,2021,4,18.79
raw_linen,export,home furnishings,blankets,2021,5,21.95
raw_linen,export,home furnishings,blankets,2021,6,19.15
raw_linen,export,home furnishings,blankets,2021,7,16.53
raw_linen,export,home furnishings,blankets,2021,8,18.07
raw_linen,export,home furnishings,blankets,2021,9,15.54
raw_linen,export,home furnishings,bedsheets and pillowcases,2020,1,56.07
raw_linen,export,home furnishings,bedsheets and pillowcases,2020,2,67.17
raw_linen,export,home furnishings,bedsheets and pillowcases,2020,3,31.46
raw_linen,export,home furnishings,bedsheets and pillowcases,2020,4,8.16
raw_linen,export,home furnishings,bedsheets and pillowcases,2020,5,23.33
raw_linen,export,home furnishings,bedsheets and pillowcases,2020,6,21.30
raw_linen,export,home furnishings,bedsheets and pillowcases,2020,7,18.19
raw_linen,export,home furnishings,bedsheets and pillowcases,2020,8,28.13
raw_linen,export,home furnishings,bedsheets and pillowcases,2020,9,41.16
raw_linen,export,home furnishings,bedsheets and pillowcases,2020,10,71.51
raw_linen,export,home furnishings,bedsheets and pillowcases,2020,11,61.01
raw_linen,export,home furnishings,bedsheets and pillowcases,2020,12,43.93
raw_linen,export,home furnishings,bedsheets and pillowcases,2021,1,62.97
raw_linen,export,home furnishings,bedsheets and pillowcases,2021,2,63.54
raw_linen,export,home furnishings,bedsheets and pillowcases,2021,3,96.79
raw_linen,export,home furnishings,bedsheets and pillowcases,2021,4,90.87
raw_linen,export,home furnishings,bedsheets and pillowcases,2021,5,71.46
raw_linen,export,home furnishings,bedsheets and pillowcases,2021,6,66.53
raw_linen,export,home furnishings,bedsheets and pillowcases,2021,7,163.69
raw_linen,export,home furnishings,bedsheets and pillowcases,2021,8,51.97
raw_linen,export,home furnishings,bedsheets and pillowcases,2021,9,132.18
raw_linen,export,home furnishings,"tablecloths, placemats, napkins",2020,1,2.08
raw_linen,export,home furnishings,"tablecloths, placemats, napkins",2020,2,3.19
raw_linen,export,home furnishings,"tablecloths, placemats, napkins",2020,3,2.17
raw_linen,export,home furnishings,"tablecloths, placemats, napkins",2020,4,11.15
raw_linen,export,home furnishings,"tablecloths, placemats, napkins",2020,5,0.21
raw_linen,export,home furnishings,"tablecloths, placemats, napkins",2020,6,0.39
raw_linen,export,home furnishings,"tablecloths, placemats, napkins",2020,7,3.00
raw_linen,export,home furnishings,"tablecloths, placemats, napkins",2020,8,0.55
raw_linen,export,home furnishings,"tablecloths, placemats, napkins",2020,9,0.59
raw_linen,export,home furnishings,"tablecloths, placemats, napkins",2020,10,1.13
raw_linen,export,home furnishings,"tablecloths, placemats, napkins",2020,11,1.30
raw_linen,export,home furnishings,"tablecloths, placemats, napkins",2020,12,0.44
raw_linen,export,home furnishings,"tablecloths, placemats, napkins",2021,1,0.84
raw_linen,export,home furnishings,"tablecloths, placemats, napkins",2021,2,0.54
raw_linen,export,home furnishings,"tablecloths, placemats, napkins",2021,3,1.12
raw_linen,export,home furnishings,"tablecloths, placemats, napkins",2021,4,0.93
raw_linen,export,home furnishings,"tablecloths, placemats, napkins",2021,5,0.59
raw_linen,export,home furnishings,"tablecloths, placemats, napkins",2021,6,1.09
raw_linen,export,home furnishings,"tablecloths, placemats, napkins",2021,7,0.96
raw_linen,export,home furnishings,"tablecloths, placemats, napkins",2021,8,1.24
raw_linen,export,home furnishings,"tablecloths, placemats, napkins",2021,9,1.21
raw_linen,export,home furnishings,curtains and drapes,2020,1,25.44
raw_linen,export,home furnishings,curtains and drapes,2020,2,28.89
raw_linen,export,home furnishings,curtains and drapes,2020,3,48.92
raw_linen,export,home furnishings,curtains and drapes,2020,4,35.67
raw_linen,export,home furnishings,curtains and drapes,2020,5,21.79
raw_linen,export,home furnishings,curtains and drapes,2020,6,32.32
raw_linen,export,home furnishings,curtains and drapes,2020,7,37.25
raw_linen,export,home furnishings,curtains and drapes,2020,8,26.29
raw_linen,export,home furnishings,curtains and drapes,2020,9,65.04
raw_linen,export,home furnishings,curtains and drapes,2020,10,42.53
raw_linen,export,home furnishings,curtains and drapes,2020,11,53.34
raw_linen,export,home furnishings,curtains and drapes,2020,12,44.72
raw_linen,export,home furnishings,curtains and drapes,2021,1,31.83
raw_linen,export,home furnishings,curtains and drapes,2021,2,73.74
raw_linen,export,home furnishings,curtains and drapes,2021,3,49.75
raw_linen,export,home furnishings,curtains and drapes,2021,4,89.97
raw_linen,export,home furnishings,curtains and drapes,2021,5,58.19
raw_linen,export,home furnishings,curtains and drapes,2021,6,45.71
raw_linen,export,home furnishings,curtains and drapes,2021,7,35.20
raw_linen,export,home furnishings,curtains and drapes,2021,8,41.99
raw_linen,export,home furnishings,curtains and drapes,2021,9,44.06
raw_linen,export,home furnishings,bedspreads and quilts,2020,1,25.75
raw_linen,export,home furnishings,bedspreads and quilts,2020,2,20.71
raw_linen,export,home furnishings,bedspreads and quilts,2020,3,13.86
raw_linen,export,home furnishings,bedspreads and quilts,2020,4,6.50
raw_linen,export,home furnishings,bedspreads and quilts,2020,5,13.82
raw_linen,export,home furnishings,bedspreads and quilts,2020,6,19.07
raw_linen,export,home furnishings,bedspreads and quilts,2020,7,10.36
raw_linen,export,home furnishings,bedspreads and quilts,2020,8,9.63
raw_linen,export,home furnishings,bedspreads and quilts,2020,9,17.43
raw_linen,export,home furnishings,bedspreads and quilts,2020,10,20.68
raw_linen,export,home furnishings,bedspreads and quilts,2020,11,31.92
raw_linen,export,home furnishings,bedspreads and quilts,2020,12,14.27
raw_linen,export,home furnishings,bedspreads and quilts,2021,1,20.56
raw_linen,export,home furnishings,bedspreads and quilts,2021,2,6.95
raw_linen,export,home furnishings,bedspreads and quilts,2021,3,25.62
raw_linen,export,home furnishings,bedspreads and quilts,2021,4,28.03
raw_linen,export,home furnishings,bedspreads and quilts,2021,5,31.76
raw_linen,export,home furnishings,bedspreads and quilts,2021,6,21.48
raw_linen,export,home furnishings,bedspreads and quilts,2021,7,12.04
raw_linen,export,home furnishings,bedspreads and quilts,2021,8,16.19
raw_linen,export,home furnishings,bedspreads and quilts,2021,9,20.21
raw_linen,export,floor coverings,knotted,2020,1,10.75
raw_linen,export,floor coverings,knotted,2020,2,16.56
raw_linen,export,floor coverings,knotted,2020,3,25.83
raw_linen,export,floor coverings,knotted,2020,4,14.66
raw_linen,export,floor coverings,knotted,2020,5,17.34
raw_linen,export,floor coverings,knotted,2020,6,20.08
raw_linen,export,floor coverings,knotted,2020,7,13.51
raw_linen,export,floor coverings,knotted,2020,8,18.76
raw_linen,export,floor coverings,knotted,2020,9,18.93
raw_linen,export,floor coverings,knotted,2020,10,24.76
raw_linen,export,floor coverings,knotted,2020,11,16.17
raw_linen,export,floor coverings,knotted,2020,12,17.96
raw_linen,export,floor coverings,knotted,2021,1,18.67
raw_linen,export,floor coverings,knotted,2021,2,17.52
raw_linen,export,floor coverings,knotted,2021,3,24.75
raw_linen,export,floor coverings,knotted,2021,4,36.58
raw_linen,export,floor coverings,knotted,2021,5,18.50
raw_linen,export,floor coverings,knotted,2021,6,20.07
raw_linen,export,floor coverings,knotted,2021,7,21.78
raw_linen,export,floor coverings,knotted,2021,8,17.64
raw_linen,export,floor coverings,knotted,2021,9,23.47
raw_linen,export,floor coverings,woven,2020,1,221.32
raw_linen,export,floor coverings,woven,2020,2,196.12
raw_linen,export,floor coverings,woven,2020,3,227.34
raw_linen,export,floor coverings,woven,2020,4,84.37
raw_linen,export,floor coverings,woven,2020,5,72.18
raw_linen,export,floor coverings,woven,2020,6,182.63
raw_linen,export,floor coverings,woven,2020,7,200.77
raw_linen,export,floor coverings,woven,2020,8,218.55
raw_linen,export,floor coverings,woven,2020,9,191.86
raw_linen,export,floor coverings,woven,2020,10,223.85
raw_linen,export,floor coverings,woven,2020,11,172.98
raw_linen,export,floor coverings,woven,2020,12,191.32
raw_linen,export,floor coverings,woven,2021,1,90.53
raw_linen,export,floor coverings,woven,2021,2,155.53
raw_linen,export,floor coverings,woven,2021,3,229.36
raw_linen,export,floor coverings,woven,2021,4,266.32
raw_linen,export,floor coverings,woven,2021,5,237.10
raw_linen,export,floor coverings,woven,2021,6,170.94
raw_linen,export,floor coverings,woven,2021,7,177.09
raw_linen,export,floor coverings,woven,2021,8,147.82
raw_linen,export,floor coverings,woven,2021,9,147.54
raw_linen,export,floor coverings,tufted,2020,1,432.21
raw_linen,export,floor coverings,tufted,2020,2,401.55
raw_linen,export,floor coverings,tufted,2020,3,570.35
raw_linen,export,floor coverings,tufted,2020,4,195.07
raw_linen,export,floor coverings,tufted,2020,5,195.33
raw_linen,export,floor coverings,tufted,2020,6,360.24
raw_linen,export,floor coverings,tufted,2020,7,530.25
raw_linen,export,floor coverings,tufted,2020,8,523.18
raw_linen,export,floor coverings,tufted,2020,9,650.62
raw_linen,export,floor coverings,tufted,2020,10,584.23
raw_linen,export,floor coverings,tufted,2020,11,536.06
raw_linen,export,floor coverings,tufted,2020,12,418.73
raw_linen,export,floor coverings,tufted,2021,1,444.56
raw_linen,export,floor coverings,tufted,2021,2,475.17
raw_linen,export,floor coverings,tufted,2021,3,568.09
raw_linen,export,floor coverings,tufted,2021,4,479.47
raw_linen,export,floor coverings,tufted,2021,5,412.50
raw_linen,export,floor coverings,tufted,2021,6,408.01
raw_linen,export,floor coverings,tufted,2021,7,408.06
raw_linen,export,floor coverings,tufted,2021,8,408.28
raw_linen,export,floor coverings,tufted,2021,9,458.75
raw_linen,export,floor coverings,misc,2020,1,224.85
raw_linen,export,floor coverings,misc,2020,2,231.71
raw_linen,export,floor coverings,misc,2020,3,246.17
raw_linen,export,floor coverings,misc,2020,4,143.23
raw_linen,export,floor coverings,misc,2020,5,168.42
raw_linen,export,floor coverings,misc,2020,6,291.29
raw_linen,export,floor coverings,misc,2020,7,285.69
raw_linen,export,floor coverings,misc,2020,8,315.65
raw_linen,export,floor coverings,misc,2020,9,273.20
raw_linen,export,floor coverings,misc,2020,10,355.50
raw_linen,export,floor coverings,misc,2020,11,386.59
raw_linen,export,floor coverings,misc,2020,12,265.39
raw_linen,export,floor coverings,misc,2021,1,252.83
raw_linen,export,floor coverings,misc,2021,2,331.38
raw_linen,export,floor coverings,misc,2021,3,318.82
raw_linen,export,floor coverings,misc,2021,4,337.29
raw_linen,export,floor coverings,misc,2021,5,343.08
raw_linen,export,floor coverings,misc,2021,6,382.81
raw_linen,export,floor coverings,misc,2021,7,306.89
raw_linen,export,floor coverings,misc,2021,8,329.16
raw_linen,export,floor coverings,misc,2021,9,277.90
raw_wool,import,"yarn, fabric, thread",noils and waste,2020,1,198.80
raw_wool,import,"yarn, fabric, thread",noils and waste,2020,2,90.52
raw_wool,import,"yarn, fabric, thread",noils and waste,2020,3,188.87
raw_wool,import,"yarn, fabric, thread",noils and waste,2020,4,127.01
raw_wool,import,"yarn, fabric, thread",noils and waste,2020,5,182.52
raw_wool,import,"yarn, fabric, thread",noils and waste,2020,6,129.42
raw_wool,import,"yarn, fabric, thread",noils and waste,2020,7,41.53
raw_wool,import,"yarn, fabric, thread",noils and waste,2020,8,36.96
raw_wool,import,"yarn, fabric, thread",noils and waste,2020,9,112.55
raw_wool,import,"yarn, fabric, thread",noils and waste,2020,10,109.75
raw_wool,import,"yarn, fabric, thread",noils and waste,2020,11,270.55
raw_wool,import,"yarn, fabric, thread",noils and waste,2020,12,197.11
raw_wool,import,"yarn, fabric, thread",noils and waste,2021,1,96.38
raw_wool,import,"yarn, fabric, thread",noils and waste,2021,2,181.22
raw_wool,import,"yarn, fabric, thread",noils and waste,2021,3,9.61
raw_wool,import,"yarn, fabric, thread",noils and waste,2021,4,251.08
raw_wool,import,"yarn, fabric, thread",noils and waste,2021,5,278.51
raw_wool,import,"yarn, fabric, thread",noils and waste,2021,6,260.93
raw_wool,import,"yarn, fabric, thread",noils and waste,2021,7,47.32
raw_wool,import,"yarn, fabric, thread",noils and waste,2021,8,43.70
raw_wool,import,"yarn, fabric, thread",noils and waste,2021,9,97.77
raw_wool,import,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,1,831.12
raw_wool,import,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,2,759.63
raw_wool,import,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,3,896.05
raw_wool,import,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,4,565.86
raw_wool,import,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,5,538.90
raw_wool,import,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,6,479.03
raw_wool,import,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,7,644.91
raw_wool,import,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,8,842.45
raw_wool,import,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,9,750.12
raw_wool,import,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,10,785.47
raw_wool,import,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,11,760.82
raw_wool,import,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,12,821.79
raw_wool,import,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,1,760.81
raw_wool,import,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,2,1096.67
raw_wool,import,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,3,1003.82
raw_wool,import,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,4,1099.41
raw_wool,import,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,5,1018.26
raw_wool,import,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,6,1125.60
raw_wool,import,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,7,1170.84
raw_wool,import,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,8,1358.66
raw_wool,import,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,9,1177.29
raw_wool,import,"yarn, fabric, thread",broad woven fabric,2020,1,456.45
raw_wool,import,"yarn, fabric, thread",broad woven fabric,2020,2,424.60
raw_wool,import,"yarn, fabric, thread",broad woven fabric,2020,3,562.28
raw_wool,import,"yarn, fabric, thread",broad woven fabric,2020,4,294.17
raw_wool,import,"yarn, fabric, thread",broad woven fabric,2020,5,245.44
raw_wool,import,"yarn, fabric, thread",broad woven fabric,2020,6,222.39
raw_wool,import,"yarn, fabric, thread",broad woven fabric,2020,7,423.37
raw_wool,import,"yarn, fabric, thread",broad woven fabric,2020,8,264.71
